WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              8.00              0.02         6.8e-01         2.0e-03         6.8e-01         2.0e-03
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -              8.00              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              8.00              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              8.00              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -              8.00              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              8.00              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              7.99              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              7.99              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
        Mee_PAS            -inf            +inf               -               -              7.99              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
      sTele_PAS            -inf            +inf               -               -              7.99              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
       nJet_PAS            -inf            +inf               -               -              7.99              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
   Pt1stJet_PAS            -inf            +inf               -               -              7.99              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
  Eta1stJet_PAS            -inf            +inf               -               -              7.99              0.02         1.0e+00         4.2e-03         6.8e-01         2.0e-03
   Pt2ndJet_PAS            -inf            +inf               -               -              7.86              0.02         9.8e-01         4.2e-03         6.7e-01         2.0e-03
  Eta2ndJet_PAS            -inf            +inf               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
       nJet_all            -inf            +inf               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
     nJet_PtCut            -inf            +inf               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              7.86              0.02         1.0e+00         4.3e-03         6.7e-01         2.0e-03
