WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         2.0e-03         0.0e+00
minDRej_selecPairs          0.7000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
minDRej_unselPairs          0.7000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   Pt1stJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
  Eta1stJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   Pt2ndJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
  Eta2ndJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
         sT_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Mej_1stPair_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Mej_2ndPair_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
            Mee        100.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
             sT        280.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   minDeltaR_ej            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   maxDeltaR_ej            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00


TTbar_Pythia
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -            136.44              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -             93.34              0.08         6.8e-01         5.9e-04         6.8e-01         5.9e-04
      PassBPTX0          0.0000          1.0000               -               -             93.34              0.08         1.0e+00         1.2e-03         6.8e-01         5.9e-04
   PassPhysDecl            -inf            +inf               -               -             93.34              0.08         1.0e+00         1.2e-03         6.8e-01         5.9e-04
PassBeamScraping          0.0000          1.0000               -               -             93.34              0.08         1.0e+00         1.2e-03         6.8e-01         5.9e-04
PassPrimaryVertex          0.0000          1.0000               -               -             93.31              0.08         1.0e+00         1.2e-03         6.8e-01         5.9e-04
